epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
376,286.755,0.34296,0.27572,0.77542,0.98081,0.9852,0.99446,0.90666,0.4296,0.29393,0.7782,0.00071875,0.00071875,0.00071875
377,287.458,0.35781,0.28401,0.77849,0.9801,0.98518,0.99442,0.91226,0.40824,0.28647,0.77793,0.000694,0.000694,0.000694
378,288.192,0.37262,0.29008,0.77398,0.98211,0.9811,0.99428,0.91263,0.40824,0.28679,0.77794,0.00066925,0.00066925,0.00066925
379,288.925,0.37178,0.28558,0.77353,0.97981,0.98166,0.99423,0.90574,0.43428,0.29374,0.77841,0.0006445,0.0006445,0.0006445
380,289.693,0.38051,0.29301,0.77467,0.97948,0.98386,0.99423,0.9015,0.45207,0.29754,0.77852,0.00061975,0.00061975,0.00061975
381,290.42,0.36488,0.28052,0.77516,0.98098,0.98407,0.99433,0.90647,0.43412,0.29054,0.77797,0.000595,0.000595,0.000595
382,291.181,0.39007,0.29512,0.77396,0.98054,0.98425,0.99437,0.91107,0.41878,0.2885,0.77759,0.00057025,0.00057025,0.00057025
383,291.918,0.37573,0.29151,0.77792,0.97907,0.98596,0.99439,0.92091,0.38509,0.27962,0.77729,0.0005455,0.0005455,0.0005455
384,292.665,0.39105,0.28318,0.77658,0.98022,0.98305,0.99443,0.92432,0.37539,0.27815,0.77762,0.00052075,0.00052075,0.00052075
385,293.397,0.37452,0.28268,0.77481,0.98088,0.98543,0.99445,0.91941,0.39308,0.27896,0.77794,0.000496,0.000496,0.000496
386,294.139,0.3392,0.27242,0.77404,0.98252,0.98576,0.99449,0.91514,0.40404,0.28013,0.77794,0.00047125,0.00047125,0.00047125
387,294.864,0.38662,0.28761,0.7727,0.98428,0.9859,0.9945,0.91487,0.40135,0.27664,0.77794,0.0004465,0.0004465,0.0004465
388,295.631,0.4037,0.29368,0.77386,0.98495,0.98882,0.99455,0.92901,0.35277,0.25949,0.77726,0.00042175,0.00042175,0.00042175
389,296.361,0.38662,0.2927,0.77478,0.98481,0.98901,0.99458,0.93847,0.33013,0.25367,0.77679,0.000397,0.000397,0.000397
390,297.118,0.45103,0.30882,0.77664,0.98453,0.98962,0.99459,0.94064,0.32423,0.25152,0.77681,0.00037225,0.00037225,0.00037225
391,298.714,0.4506,0.36192,0.76996,0.98774,0.98787,0.99462,0.94016,0.32781,0.25177,0.77665,0.0003475,0.0003475,0.0003475
392,299.405,0.43866,0.37373,0.7756,0.99021,0.98993,0.9945,0.93582,0.33928,0.25471,0.77608,0.00032275,0.00032275,0.00032275
393,300.059,0.41928,0.33843,0.77229,0.98932,0.98783,0.99418,0.93153,0.35326,0.2656,0.77604,0.000298,0.000298,0.000298
394,300.748,0.39633,0.31977,0.77484,0.98113,0.98835,0.99327,0.9264,0.36975,0.28257,0.77614,0.00027325,0.00027325,0.00027325
395,301.415,0.39597,0.32735,0.77044,0.9737,0.9849,0.99239,0.92291,0.381,0.29608,0.77633,0.0002485,0.0002485,0.0002485
396,302.094,0.37172,0.31947,0.77082,0.97892,0.98168,0.99295,0.9177,0.39448,0.29971,0.77644,0.00022375,0.00022375,0.00022375
397,302.766,0.42143,0.3278,0.76936,0.97506,0.98684,0.99346,0.91646,0.39768,0.30279,0.7765,0.000199,0.000199,0.000199
398,303.418,0.41847,0.33954,0.77441,0.97941,0.97966,0.99383,0.91642,0.39886,0.30768,0.7766,0.00017425,0.00017425,0.00017425
399,304.086,0.39165,0.31205,0.77336,0.97451,0.97728,0.99393,0.91628,0.39579,0.3122,0.77657,0.0001495,0.0001495,0.0001495
400,304.773,0.35815,0.2858,0.76895,0.97906,0.96568,0.99383,0.91726,0.38983,0.31587,0.77643,0.00012475,0.00012475,0.00012475
