epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,162.338,0.45615,0.39928,0.78957,0.8544,0.90841,0.91249,0.79359,0.45213,0.38463,0.77743,0.0053965,0.0053965,0.0053965
188,163.299,0.48987,0.40895,0.79113,0.8582,0.90394,0.91196,0.7783,0.48455,0.37709,0.77948,0.00537175,0.00537175,0.00537175
189,164.074,0.48581,0.4121,0.79441,0.88704,0.87536,0.91387,0.79004,0.47117,0.36649,0.77934,0.005347,0.005347,0.005347
190,164.872,0.47268,0.40407,0.78914,0.83992,0.88644,0.91454,0.7854,0.46601,0.36205,0.7795,0.00532225,0.00532225,0.00532225
191,165.652,0.48633,0.4125,0.79539,0.83706,0.89267,0.9128,0.80994,0.3888,0.35465,0.77702,0.0052975,0.0052975,0.0052975
192,166.461,0.44957,0.39919,0.79152,0.86901,0.89779,0.91285,0.80191,0.42132,0.34599,0.77776,0.00527275,0.00527275,0.00527275
193,167.23,0.44354,0.3907,0.79025,0.87255,0.89906,0.9173,0.80707,0.41891,0.34783,0.77787,0.005248,0.005248,0.005248
194,168.003,0.46959,0.39923,0.78825,0.86787,0.90334,0.9188,0.80889,0.42081,0.35236,0.77712,0.00522325,0.00522325,0.00522325
195,168.764,0.4668,0.39925,0.7881,0.8366,0.90073,0.91555,0.8055,0.40925,0.34877,0.77636,0.0051985,0.0051985,0.0051985
196,169.557,0.4709,0.39804,0.79052,0.84049,0.86312,0.90319,0.79922,0.41319,0.35908,0.77823,0.00517375,0.00517375,0.00517375
197,170.324,0.46716,0.39074,0.78672,0.84326,0.88266,0.9097,0.80532,0.40689,0.34251,0.7763,0.005149,0.005149,0.005149
198,171.062,0.42289,0.3773,0.79049,0.85192,0.90721,0.91938,0.7844,0.49999,0.36097,0.77869,0.00512425,0.00512425,0.00512425
199,171.839,0.44933,0.39131,0.78615,0.86869,0.91936,0.92277,0.79947,0.47199,0.34955,0.77661,0.0050995,0.0050995,0.0050995
200,172.62,0.4879,0.41286,0.78922,0.85175,0.87887,0.9058,0.78648,0.43379,0.36118,0.77853,0.00507475,0.00507475,0.00507475
201,173.39,0.46646,0.38443,0.78599,0.84651,0.87625,0.90217,0.81036,0.3637,0.34863,0.77602,0.00505,0.00505,0.00505
202,174.2,0.43334,0.38071,0.79016,0.87555,0.88474,0.91388,0.81375,0.37005,0.32408,0.77372,0.00502525,0.00502525,0.00502525
203,175.229,0.43328,0.38549,0.78829,0.86367,0.91262,0.91071,0.81761,0.36066,0.32894,0.77199,0.0050005,0.0050005,0.0050005
204,176.084,0.48596,0.3916,0.79254,0.8533,0.91043,0.90673,0.75275,0.60711,0.40775,0.78203,0.00497575,0.00497575,0.00497575
205,176.904,0.50043,0.40773,0.79078,0.86422,0.91462,0.91965,0.68695,0.87591,0.47245,0.80144,0.004951,0.004951,0.004951
206,177.689,0.50083,0.40608,0.7905,0.86311,0.91042,0.92274,0.71167,0.75988,0.43159,0.79256,0.00492625,0.00492625,0.00492625
207,178.471,0.47967,0.41099,0.78667,0.85074,0.92106,0.91919,0.76147,0.56638,0.37329,0.78054,0.0049015,0.0049015,0.0049015
208,179.263,0.45658,0.39985,0.78578,0.85089,0.90968,0.91675,0.76466,0.57377,0.389,0.78222,0.00487675,0.00487675,0.00487675
209,180.014,0.46005,0.39425,0.787,0.86966,0.90245,0.91609,0.80863,0.43828,0.35511,0.77526,0.004852,0.004852,0.004852
210,180.815,0.44532,0.38925,0.78545,0.87215,0.91646,0.91953,0.81366,0.3623,0.31604,0.77062,0.00482725,0.00482725,0.00482725
211,181.573,0.48355,0.40649,0.7878,0.88433,0.90926,0.92013,0.8099,0.3743,0.32179,0.77154,0.0048025,0.0048025,0.0048025
212,182.376,0.46735,0.39165,0.78925,0.86469,0.91264,0.91667,0.80182,0.42868,0.35389,0.77638,0.00477775,0.00477775,0.00477775
213,183.151,0.45055,0.38688,0.78906,0.86325,0.91434,0.91214,0.80734,0.38955,0.35992,0.77503,0.004753,0.004753,0.004753
214,183.953,0.45327,0.38355,0.78542,0.86988,0.91882,0.91707,0.8123,0.37607,0.34042,0.77372,0.00472825,0.00472825,0.00472825
215,184.747,0.47397,0.39598,0.78858,0.88308,0.90428,0.91963,0.79791,0.44306,0.34925,0.77501,0.0047035,0.0047035,0.0047035
216,185.54,0.48244,0.3988,0.78823,0.88386,0.91949,0.92605,0.7999,0.44376,0.33608,0.77429,0.00467875,0.00467875,0.00467875
217,186.298,0.46856,0.39215,0.78961,0.86815,0.94421,0.92892,0.8218,0.38192,0.32064,0.77271,0.004654,0.004654,0.004654
218,187.095,0.4228,0.36848,0.78929,0.87874,0.91419,0.92447,0.81568,0.39966,0.3295,0.77312,0.00462925,0.00462925,0.00462925
219,188.054,0.49158,0.39208,0.78634,0.87823,0.91386,0.92187,0.80505,0.42042,0.33967,0.77337,0.0046045,0.0046045,0.0046045
220,188.836,0.43867,0.37846,0.78662,0.87687,0.9128,0.92469,0.80847,0.45433,0.34792,0.77452,0.00457975,0.00457975,0.00457975
221,189.63,0.43653,0.3751,0.78476,0.86908,0.92661,0.9246,0.80363,0.46417,0.34696,0.77466,0.004555,0.004555,0.004555
222,190.396,0.40724,0.36282,0.78582,0.88143,0.92259,0.92554,0.8134,0.41276,0.32962,0.77371,0.00453025,0.00453025,0.00453025
223,191.173,0.44769,0.3849,0.78721,0.8825,0.92004,0.92407,0.8179,0.38066,0.32118,0.77268,0.0045055,0.0045055,0.0045055
224,191.981,0.43738,0.37976,0.78773,0.87176,0.9104,0.92855,0.75974,0.59536,0.3787,0.78016,0.00448075,0.00448075,0.00448075
225,192.748,0.50986,0.4019,0.78827,0.85277,0.91094,0.92585,0.74306,0.64871,0.4029,0.78378,0.004456,0.004456,0.004456
226,193.526,0.48833,0.3956,0.78529,0.83384,0.91526,0.92027,0.78766,0.48759,0.37752,0.778,0.00443125,0.00443125,0.00443125
227,194.278,0.48636,0.39225,0.79111,0.85041,0.92068,0.91804,0.81621,0.39127,0.35192,0.77483,0.0044065,0.0044065,0.0044065
228,195.056,0.50504,0.39194,0.78893,0.85616,0.90997,0.9161,0.78923,0.4622,0.36602,0.77587,0.00438175,0.00438175,0.00438175
229,195.863,0.50334,0.40099,0.78488,0.87858,0.90682,0.9269,0.76947,0.56287,0.37327,0.7806,0.004357,0.004357,0.004357
230,196.613,0.50884,0.39305,0.78698,0.87962,0.91707,0.92642,0.78393,0.52051,0.36124,0.77901,0.00433225,0.00433225,0.00433225
231,197.369,0.45724,0.38582,0.78975,0.86844,0.91761,0.92226,0.81296,0.40863,0.34247,0.77557,0.0043075,0.0043075,0.0043075
232,198.153,0.45932,0.38345,0.78709,0.85963,0.9252,0.92152,0.81764,0.36117,0.32163,0.77247,0.00428275,0.00428275,0.00428275
233,198.909,0.42232,0.36779,0.78812,0.85838,0.91628,0.92041,0.80898,0.38975,0.33784,0.77237,0.004258,0.004258,0.004258
234,199.665,0.432,0.37643,0.78704,0.86356,0.90803,0.92319,0.80748,0.43387,0.35025,0.7735,0.00423325,0.00423325,0.00423325
235,200.662,0.45692,0.37508,0.78426,0.87416,0.90627,0.92739,0.79922,0.46813,0.35193,0.77446,0.0042085,0.0042085,0.0042085
236,201.63,0.51317,0.404,0.79339,0.86407,0.90319,0.91891,0.81943,0.36887,0.36131,0.77258,0.00418375,0.00418375,0.00418375
237,202.424,0.46959,0.39824,0.79102,0.88697,0.91265,0.93082,0.82796,0.37677,0.32815,0.77141,0.004159,0.004159,0.004159
238,203.221,0.41024,0.35767,0.7851,0.88255,0.92401,0.93318,0.77702,0.56356,0.35863,0.7795,0.00413425,0.00413425,0.00413425
239,203.996,0.45906,0.3748,0.78685,0.88346,0.92214,0.93158,0.74485,0.6807,0.3935,0.78627,0.0041095,0.0041095,0.0041095
240,204.783,0.43548,0.37224,0.7853,0.88737,0.91496,0.92365,0.82512,0.37622,0.32472,0.77097,0.00408475,0.00408475,0.00408475
241,205.544,0.45527,0.36633,0.78737,0.87084,0.91799,0.91546,0.81699,0.37045,0.33588,0.7711,0.00406,0.00406,0.00406
242,206.297,0.45764,0.37225,0.78644,0.87236,0.90474,0.91642,0.78846,0.49193,0.35883,0.77526,0.00403525,0.00403525,0.00403525
243,207.048,0.43779,0.37662,0.78638,0.88131,0.92183,0.9209,0.78051,0.55141,0.36198,0.77831,0.0040105,0.0040105,0.0040105
244,207.826,0.41971,0.35918,0.78574,0.90713,0.91785,0.92789,0.83898,0.34454,0.30031,0.77027,0.00398575,0.00398575,0.00398575
245,208.591,0.46584,0.36561,0.79483,0.87786,0.92142,0.92639,0.83086,0.35679,0.31064,0.77052,0.003961,0.003961,0.003961
246,209.346,0.45709,0.36619,0.78702,0.87522,0.93809,0.92946,0.79932,0.45916,0.33346,0.77306,0.00393625,0.00393625,0.00393625
247,210.112,0.47923,0.38183,0.78733,0.88644,0.93163,0.93383,0.79987,0.48643,0.33508,0.77364,0.0039115,0.0039115,0.0039115
248,210.888,0.44384,0.37227,0.7873,0.88948,0.9214,0.92895,0.8408,0.32976,0.30402,0.77167,0.00388675,0.00388675,0.00388675
249,211.859,0.4214,0.36208,0.78457,0.89729,0.91483,0.92946,0.83787,0.33831,0.30312,0.77187,0.003862,0.003862,0.003862
250,212.613,0.42334,0.35914,0.78519,0.89731,0.91711,0.92976,0.82402,0.39102,0.30881,0.77201,0.00383725,0.00383725,0.00383725
251,213.361,0.43336,0.35407,0.78717,0.88442,0.92461,0.93014,0.82771,0.38938,0.31281,0.77184,0.0038125,0.0038125,0.0038125
252,214.139,0.42757,0.36897,0.78201,0.8996,0.90659,0.92909,0.83886,0.34133,0.29476,0.7704,0.00378775,0.00378775,0.00378775
253,214.901,0.4543,0.38064,0.78544,0.90724,0.90522,0.93294,0.81505,0.46692,0.32687,0.77492,0.003763,0.003763,0.003763
254,215.69,0.50549,0.38696,0.79044,0.91374,0.90173,0.93463,0.81207,0.50412,0.33426,0.77703,0.00373825,0.00373825,0.00373825
255,216.442,0.44346,0.36728,0.78489,0.89133,0.93115,0.93085,0.82307,0.41881,0.3137,0.77331,0.0037135,0.0037135,0.0037135
256,217.216,0.46514,0.37028,0.79126,0.89372,0.92912,0.931,0.83494,0.35669,0.30473,0.77144,0.00368875,0.00368875,0.00368875
257,217.984,0.47867,0.37254,0.78938,0.89029,0.93026,0.93157,0.82173,0.39027,0.30839,0.77068,0.003664,0.003664,0.003664
258,218.767,0.45548,0.36563,0.78678,0.8949,0.92598,0.93145,0.82083,0.38442,0.30507,0.77027,0.00363925,0.00363925,0.00363925
259,219.534,0.44412,0.36406,0.78572,0.89848,0.90929,0.92857,0.83849,0.33848,0.30127,0.76955,0.0036145,0.0036145,0.0036145
260,220.315,0.41499,0.36156,0.7834,0.8802,0.90516,0.92724,0.8287,0.40287,0.3167,0.77294,0.00358975,0.00358975,0.00358975
261,221.077,0.42307,0.35863,0.78412,0.88459,0.91043,0.92989,0.83683,0.36202,0.30088,0.77086,0.003565,0.003565,0.003565
262,221.832,0.41028,0.35043,0.78456,0.89515,0.91173,0.93162,0.83812,0.35634,0.298,0.76973,0.00354025,0.00354025,0.00354025
263,222.608,0.40436,0.35056,0.78238,0.89815,0.91776,0.93153,0.83818,0.34171,0.29382,0.77017,0.0035155,0.0035155,0.0035155
264,223.372,0.41995,0.35683,0.78249,0.89311,0.92982,0.93299,0.83564,0.36955,0.30545,0.77209,0.00349075,0.00349075,0.00349075
265,224.369,0.3907,0.34569,0.78264,0.87861,0.93177,0.93095,0.83599,0.34489,0.30515,0.77248,0.003466,0.003466,0.003466
266,225.139,0.40699,0.3438,0.7835,0.88025,0.90852,0.92639,0.8267,0.35169,0.31203,0.77307,0.00344125,0.00344125,0.00344125
267,225.891,0.43916,0.36326,0.78366,0.87484,0.90649,0.92317,0.83048,0.34272,0.31529,0.77228,0.0034165,0.0034165,0.0034165
268,226.66,0.41712,0.35568,0.78727,0.89221,0.9155,0.93102,0.80381,0.4778,0.3346,0.77478,0.00339175,0.00339175,0.00339175
269,227.426,0.45609,0.36753,0.78984,0.89359,0.92201,0.93254,0.81638,0.44538,0.3298,0.77482,0.003367,0.003367,0.003367
270,228.196,0.39326,0.34839,0.78491,0.88868,0.93024,0.93047,0.83285,0.3692,0.31774,0.77428,0.00334225,0.00334225,0.00334225
271,228.958,0.39,0.34505,0.78201,0.89155,0.92723,0.93139,0.8365,0.35852,0.32135,0.77687,0.0033175,0.0033175,0.0033175
272,229.747,0.38912,0.33955,0.78033,0.87768,0.92237,0.92536,0.815,0.40614,0.34307,0.77614,0.00329275,0.00329275,0.00329275
273,230.508,0.39295,0.34325,0.78498,0.8883,0.90657,0.92212,0.82615,0.35403,0.33704,0.77343,0.003268,0.003268,0.003268
274,231.3,0.40891,0.35867,0.78534,0.8986,0.89604,0.92273,0.82729,0.34097,0.32031,0.77084,0.00324325,0.00324325,0.00324325
275,232.054,0.40699,0.35709,0.78248,0.88923,0.91911,0.93105,0.83392,0.36084,0.3075,0.76936,0.0032185,0.0032185,0.0032185
276,232.841,0.46365,0.36423,0.78657,0.88568,0.92419,0.9357,0.74159,0.70785,0.40985,0.78497,0.00319375,0.00319375,0.00319375
277,233.6,0.53053,0.39685,0.78764,0.89608,0.91525,0.93484,0.77102,0.60133,0.38886,0.78162,0.003169,0.003169,0.003169
278,234.356,0.42415,0.36138,0.78535,0.89031,0.91854,0.93128,0.82347,0.39549,0.31359,0.77198,0.00314425,0.00314425,0.00314425
279,235.123,0.47175,0.3702,0.78468,0.88944,0.91373,0.92695,0.81775,0.37225,0.30456,0.77086,0.0031195,0.0031195,0.0031195
280,235.914,0.48637,0.38156,0.78862,0.9087,0.8997,0.92804,0.83698,0.36406,0.3256,0.77293,0.00309475,0.00309475,0.00309475
281,236.836,0.40514,0.36846,0.78886,0.90891,0.91695,0.93477,0.80291,0.50238,0.33882,0.77618,0.00307,0.00307,0.00307
282,237.58,0.4334,0.3584,0.78238,0.89819,0.92903,0.93573,0.77595,0.58604,0.35472,0.77846,0.00304525,0.00304525,0.00304525
283,238.369,0.46392,0.37363,0.78595,0.89608,0.93315,0.93615,0.78053,0.56843,0.37135,0.77803,0.0030205,0.0030205,0.0030205
284,239.134,0.39897,0.35155,0.78655,0.90852,0.92036,0.93777,0.83966,0.37437,0.31933,0.77033,0.00299575,0.00299575,0.00299575
285,239.923,0.46277,0.37332,0.78611,0.89791,0.91941,0.93761,0.83771,0.37868,0.32154,0.76965,0.002971,0.002971,0.002971
286,240.724,0.44492,0.36646,0.78665,0.88265,0.92366,0.93789,0.82448,0.44416,0.33977,0.77182,0.00294625,0.00294625,0.00294625
287,241.485,0.42235,0.35922,0.78773,0.87414,0.92454,0.93318,0.82042,0.45564,0.33689,0.77299,0.0029215,0.0029215,0.0029215
288,242.277,0.43982,0.37099,0.78785,0.89545,0.91292,0.9275,0.83994,0.32803,0.29656,0.77017,0.00289675,0.00289675,0.00289675
289,243.042,0.39713,0.35211,0.7825,0.89761,0.91181,0.92807,0.84002,0.33507,0.3002,0.76942,0.002872,0.002872,0.002872
290,243.795,0.38849,0.34378,0.78802,0.90355,0.92054,0.93341,0.8327,0.38888,0.30611,0.77105,0.00284725,0.00284725,0.00284725
291,244.531,0.39809,0.34686,0.78615,0.90559,0.92219,0.93907,0.81479,0.46641,0.3163,0.7737,0.0028225,0.0028225,0.0028225
292,245.326,0.40839,0.34649,0.78075,0.89359,0.91869,0.93217,0.82477,0.40933,0.31559,0.77127,0.00279775,0.00279775,0.00279775
293,246.103,0.38092,0.33816,0.78231,0.88923,0.90909,0.92666,0.83231,0.35432,0.29543,0.76986,0.002773,0.002773,0.002773
294,246.863,0.43787,0.35838,0.78044,0.89162,0.9082,0.93222,0.82883,0.39137,0.30222,0.77077,0.00274825,0.00274825,0.00274825
295,247.836,0.40239,0.34215,0.78417,0.89292,0.91448,0.93585,0.82651,0.41661,0.30973,0.77221,0.0027235,0.0027235,0.0027235
296,248.606,0.41114,0.35065,0.78639,0.89153,0.93058,0.93646,0.81961,0.46838,0.31206,0.77357,0.00269875,0.00269875,0.00269875
297,249.394,0.38969,0.34046,0.78144,0.89088,0.92478,0.93822,0.80816,0.51554,0.32676,0.77605,0.002674,0.002674,0.002674
298,250.147,0.40843,0.34298,0.78454,0.89497,0.93204,0.94021,0.81718,0.47945,0.31436,0.77448,0.00264925,0.00264925,0.00264925
299,250.939,0.3821,0.33669,0.78672,0.9006,0.93624,0.941,0.83221,0.41694,0.29549,0.77138,0.0026245,0.0026245,0.0026245
300,251.727,0.38679,0.33797,0.78278,0.91922,0.91426,0.94064,0.84561,0.37303,0.28813,0.76956,0.00259975,0.00259975,0.00259975
301,252.543,0.3958,0.33997,0.78456,0.91097,0.92582,0.93615,0.84424,0.34854,0.28058,0.76943,0.002575,0.002575,0.002575
302,253.297,0.39389,0.3383,0.77835,0.90188,0.92633,0.93583,0.84671,0.33081,0.27936,0.76914,0.00255025,0.00255025,0.00255025
303,254.111,0.38888,0.33078,0.78367,0.89491,0.91992,0.93434,0.84874,0.31378,0.27994,0.7685,0.0025255,0.0025255,0.0025255
304,254.891,0.37948,0.335,0.78243,0.89646,0.93338,0.93859,0.8449,0.35726,0.29306,0.76956,0.00250075,0.00250075,0.00250075
305,255.669,0.39377,0.33206,0.78437,0.90214,0.94263,0.94018,0.84557,0.35721,0.28641,0.76937,0.002476,0.002476,0.002476
306,256.429,0.37357,0.33137,0.78277,0.90169,0.94379,0.93947,0.85127,0.33179,0.2773,0.76843,0.00245125,0.00245125,0.00245125
307,257.216,0.38136,0.33117,0.7843,0.90285,0.94455,0.93911,0.84821,0.33394,0.27692,0.76865,0.0024265,0.0024265,0.0024265
308,257.994,0.38881,0.33278,0.78033,0.89583,0.94324,0.93919,0.82565,0.4257,0.30164,0.77154,0.00240175,0.00240175,0.00240175
309,258.756,0.39421,0.32996,0.78322,0.89871,0.92596,0.93537,0.84638,0.35066,0.284,0.76923,0.002377,0.002377,0.002377
310,259.699,0.36326,0.32197,0.77991,0.89444,0.92307,0.9342,0.84857,0.32408,0.27591,0.76862,0.00235225,0.00235225,0.00235225
311,260.462,0.34696,0.31524,0.78007,0.87857,0.91876,0.93327,0.84839,0.32233,0.27627,0.76812,0.0023275,0.0023275,0.0023275
312,261.227,0.35694,0.31482,0.78094,0.88647,0.91267,0.93129,0.84873,0.30799,0.26942,0.76806,0.00230275,0.00230275,0.00230275
313,262.002,0.39324,0.33071,0.78383,0.90111,0.913,0.93291,0.84763,0.31787,0.27211,0.76843,0.002278,0.002278,0.002278
314,262.77,0.37136,0.32459,0.78022,0.90031,0.92316,0.93496,0.8406,0.35896,0.28063,0.76979,0.00225325,0.00225325,0.00225325
315,263.545,0.41098,0.33674,0.78281,0.91064,0.93142,0.93751,0.83207,0.38551,0.28524,0.77025,0.0022285,0.0022285,0.0022285
316,264.313,0.3587,0.32022,0.78274,0.91296,0.92604,0.93791,0.84597,0.35267,0.2769,0.76853,0.00220375,0.00220375,0.00220375
317,265.067,0.36107,0.32044,0.78009,0.91538,0.91953,0.9361,0.85127,0.33405,0.27095,0.76761,0.002179,0.002179,0.002179
318,265.823,0.39392,0.33516,0.7843,0.90422,0.93067,0.93688,0.8418,0.37086,0.28359,0.76799,0.00215425,0.00215425,0.00215425
319,266.592,0.37535,0.32888,0.77721,0.90871,0.93373,0.93838,0.83092,0.40944,0.2896,0.76891,0.0021295,0.0021295,0.0021295
320,267.365,0.37382,0.32521,0.78128,0.91902,0.93224,0.93952,0.85732,0.31583,0.26515,0.76758,0.00210475,0.00210475,0.00210475
321,268.133,0.46478,0.34943,0.79085,0.90795,0.93093,0.9394,0.85229,0.32688,0.277,0.76861,0.00208,0.00208,0.00208
322,268.906,0.43122,0.34909,0.78102,0.89826,0.93498,0.93907,0.84083,0.36717,0.29375,0.77015,0.00205525,0.00205525,0.00205525
323,269.668,0.4123,0.34539,0.78275,0.89361,0.93707,0.94091,0.79735,0.53376,0.34294,0.77728,0.0020305,0.0020305,0.0020305
324,270.438,0.47775,0.36388,0.78533,0.90799,0.92827,0.94242,0.78457,0.60717,0.35086,0.78094,0.00200575,0.00200575,0.00200575
325,271.388,0.41939,0.34776,0.78354,0.91049,0.93389,0.94083,0.83665,0.42148,0.30067,0.77254,0.001981,0.001981,0.001981
326,272.145,0.41731,0.34522,0.78863,0.90727,0.93448,0.93835,0.85587,0.31943,0.27269,0.76815,0.00195625,0.00195625,0.00195625
327,272.905,0.51615,0.36763,0.79094,0.90574,0.92968,0.93529,0.84168,0.341,0.27994,0.76876,0.0019315,0.0019315,0.0019315
328,273.66,0.41908,0.33515,0.78341,0.90006,0.93409,0.93995,0.84581,0.36101,0.28485,0.76878,0.00190675,0.00190675,0.00190675
329,274.416,0.37049,0.31984,0.77919,0.91035,0.93665,0.94558,0.81721,0.4735,0.31407,0.7721,0.001882,0.001882,0.001882
330,275.178,0.42614,0.33713,0.78575,0.91195,0.93619,0.94546,0.79152,0.57578,0.344,0.7768,0.00185725,0.00185725,0.00185725
331,275.953,0.46308,0.35016,0.78429,0.90843,0.94082,0.94339,0.79501,0.55358,0.33923,0.77698,0.0018325,0.0018325,0.0018325
332,276.746,0.41947,0.33253,0.78447,0.89641,0.92356,0.93502,0.8373,0.36019,0.292,0.77078,0.00180775,0.00180775,0.00180775
333,277.502,0.46166,0.34436,0.78574,0.88749,0.91798,0.93326,0.83622,0.34586,0.29041,0.77076,0.001783,0.001783,0.001783
334,278.26,0.43117,0.34696,0.78269,0.87908,0.92503,0.93259,0.8365,0.34218,0.28825,0.77008,0.00175825,0.00175825,0.00175825
335,279.018,0.38001,0.3325,0.77945,0.87961,0.92801,0.93509,0.84189,0.34837,0.2827,0.76947,0.0017335,0.0017335,0.0017335
336,279.825,0.37296,0.31754,0.78045,0.90101,0.92627,0.94352,0.82721,0.43709,0.29881,0.77132,0.00170875,0.00170875,0.00170875
337,280.567,0.41647,0.33313,0.77971,0.9178,0.92482,0.94196,0.8337,0.41219,0.29379,0.77061,0.001684,0.001684,0.001684
338,281.327,0.37564,0.3212,0.78278,0.91888,0.9241,0.94098,0.84989,0.34379,0.27616,0.76851,0.00165925,0.00165925,0.00165925
339,282.245,0.36468,0.31382,0.78361,0.9158,0.92577,0.93992,0.85704,0.3144,0.26767,0.76855,0.0016345,0.0016345,0.0016345
340,283.011,0.37548,0.31948,0.77889,0.90374,0.92555,0.93951,0.85425,0.32072,0.26637,0.7682,0.00160975,0.00160975,0.00160975
341,283.77,0.37834,0.32696,0.7836,0.90649,0.92797,0.94069,0.8536,0.33963,0.2717,0.76822,0.001585,0.001585,0.001585
342,284.544,0.36992,0.31943,0.77999,0.91055,0.92997,0.94255,0.8436,0.37259,0.27986,0.76888,0.00156025,0.00156025,0.00156025
343,285.314,0.38194,0.31777,0.77956,0.90781,0.9393,0.94011,0.8381,0.37903,0.28468,0.76942,0.0015355,0.0015355,0.0015355
344,286.081,0.33524,0.30241,0.78477,0.91583,0.92548,0.93908,0.85326,0.32032,0.27654,0.76809,0.00151075,0.00151075,0.00151075
345,286.847,0.35542,0.31156,0.7827,0.91128,0.92775,0.93957,0.85799,0.32273,0.2757,0.76828,0.001486,0.001486,0.001486
346,287.625,0.35783,0.31742,0.77876,0.92218,0.92318,0.94026,0.85474,0.34411,0.27615,0.76829,0.00146125,0.00146125,0.00146125
347,288.378,0.36226,0.30957,0.77944,0.92258,0.92324,0.94003,0.85414,0.34276,0.27076,0.76802,0.0014365,0.0014365,0.0014365
348,289.158,0.3508,0.3091,0.78253,0.9148,0.91667,0.93822,0.85499,0.30257,0.26477,0.76748,0.00141175,0.00141175,0.00141175
349,289.925,0.35494,0.31217,0.78158,0.90794,0.91712,0.93766,0.85545,0.30982,0.26886,0.76722,0.001387,0.001387,0.001387
350,290.687,0.35473,0.30829,0.78247,0.91212,0.91295,0.9381,0.84665,0.34855,0.27789,0.76799,0.00136225,0.00136225,0.00136225
351,291.45,0.36804,0.32113,0.77875,0.90896,0.91642,0.93881,0.84026,0.3755,0.28764,0.76925,0.0013375,0.0013375,0.0013375
352,292.226,0.33931,0.30219,0.78176,0.90564,0.9255,0.94245,0.8363,0.40189,0.29066,0.77012,0.00131275,0.00131275,0.00131275
353,292.984,0.34269,0.3028,0.7804,0.89665,0.9409,0.94195,0.84581,0.3761,0.28054,0.76898,0.001288,0.001288,0.001288
354,293.744,0.34972,0.30533,0.77983,0.89532,0.94246,0.941,0.84826,0.36393,0.27572,0.76856,0.00126325,0.00126325,0.00126325
355,294.494,0.38261,0.31679,0.78243,0.89491,0.94284,0.9398,0.84029,0.39907,0.28463,0.76934,0.0012385,0.0012385,0.0012385
356,295.479,0.35704,0.31586,0.78373,0.90341,0.93356,0.93965,0.81628,0.49075,0.29973,0.77345,0.00121375,0.00121375,0.00121375
357,296.232,0.36844,0.32111,0.7772,0.91578,0.92853,0.94027,0.82134,0.46262,0.29666,0.7735,0.001189,0.001189,0.001189
358,296.984,0.34346,0.30356,0.78462,0.91196,0.92774,0.9388,0.8333,0.39539,0.28344,0.77115,0.00116425,0.00116425,0.00116425
359,297.742,0.3727,0.31815,0.78019,0.89966,0.92346,0.93721,0.84094,0.35947,0.276,0.76955,0.0011395,0.0011395,0.0011395
360,298.517,0.35272,0.31553,0.77846,0.91022,0.9244,0.93932,0.84277,0.37655,0.27983,0.76858,0.00111475,0.00111475,0.00111475
361,299.276,0.37675,0.31678,0.78515,0.91281,0.92636,0.94036,0.85127,0.35723,0.27132,0.76837,0.00109,0.00109,0.00109
362,300.022,0.34871,0.30072,0.77907,0.91451,0.93151,0.94134,0.85427,0.35311,0.26809,0.76871,0.00106525,0.00106525,0.00106525
363,300.755,0.3352,0.29674,0.78051,0.91762,0.9301,0.94239,0.8583,0.33933,0.26147,0.7683,0.0010405,0.0010405,0.0010405
364,301.554,0.35925,0.31325,0.77883,0.90718,0.92479,0.94105,0.85603,0.32689,0.26069,0.76785,0.00101575,0.00101575,0.00101575
365,302.307,0.34842,0.30063,0.78125,0.90147,0.91885,0.93907,0.8564,0.30919,0.26073,0.76747,0.000991,0.000991,0.000991
366,303.082,0.35872,0.30991,0.78072,0.90117,0.90882,0.93677,0.85311,0.30076,0.265,0.76714,0.00096625,0.00096625,0.00096625
367,303.849,0.3593,0.30861,0.7821,0.8856,0.91387,0.93463,0.84442,0.30912,0.27155,0.76773,0.0009415,0.0009415,0.0009415
368,304.631,0.36476,0.30768,0.77976,0.89902,0.91989,0.93893,0.86081,0.2903,0.26085,0.76753,0.00091675,0.00091675,0.00091675
369,305.616,0.34691,0.30427,0.77765,0.89582,0.93476,0.94082,0.86233,0.29907,0.2617,0.76768,0.000892,0.000892,0.000892
370,306.375,0.35914,0.30194,0.78103,0.90461,0.93531,0.94258,0.86023,0.30849,0.26476,0.76787,0.00086725,0.00086725,0.00086725
371,307.122,0.35242,0.30474,0.77921,0.90131,0.93848,0.94207,0.8591,0.30584,0.26694,0.76779,0.0008425,0.0008425,0.0008425
372,307.924,0.34676,0.30085,0.7815,0.90031,0.93544,0.94261,0.85716,0.30478,0.26859,0.76723,0.00081775,0.00081775,0.00081775
373,308.678,0.35387,0.30229,0.78236,0.90659,0.93409,0.94432,0.85537,0.32529,0.27164,0.76714,0.000793,0.000793,0.000793
374,309.445,0.32682,0.29061,0.77899,0.90991,0.93241,0.94471,0.84952,0.34962,0.27768,0.76736,0.00076825,0.00076825,0.00076825
375,310.215,0.34816,0.30105,0.77792,0.90546,0.93357,0.9434,0.8501,0.34835,0.27507,0.7675,0.0007435,0.0007435,0.0007435
