epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
187,143.572,0.48888,0.37664,0.79117,0.89394,0.90683,0.93468,0.75844,0.60014,0.39398,0.78518,0.0053965,0.0053965,0.0053965
188,144.304,0.50419,0.38932,0.79301,0.84862,0.87183,0.90552,0.75713,0.49568,0.39811,0.78215,0.00537175,0.00537175,0.00537175
189,145.019,0.51685,0.39563,0.79646,0.8769,0.91285,0.92092,0.78827,0.48711,0.35885,0.78019,0.005347,0.005347,0.005347
190,145.743,0.48059,0.3847,0.78967,0.88065,0.9212,0.93041,0.78344,0.53843,0.35989,0.7822,0.00532225,0.00532225,0.00532225
191,146.454,0.52767,0.39851,0.79698,0.89703,0.91072,0.93443,0.79315,0.50057,0.34547,0.78071,0.0052975,0.0052975,0.0052975
192,147.193,0.47488,0.38254,0.79261,0.89704,0.92465,0.93882,0.80234,0.48476,0.3306,0.77948,0.00527275,0.00527275,0.00527275
193,148.115,0.45905,0.36857,0.78981,0.89444,0.91062,0.9342,0.77619,0.56638,0.35678,0.78352,0.005248,0.005248,0.005248
194,148.851,0.4598,0.37074,0.78772,0.88118,0.91394,0.931,0.78458,0.52965,0.35477,0.78251,0.00522325,0.00522325,0.00522325
195,149.575,0.44737,0.36902,0.78711,0.88804,0.91654,0.92975,0.80823,0.41215,0.32604,0.77684,0.0051985,0.0051985,0.0051985
196,150.316,0.4482,0.36583,0.78905,0.87691,0.89807,0.93039,0.81916,0.39904,0.32053,0.77802,0.00517375,0.00517375,0.00517375
197,151.049,0.45245,0.36246,0.78621,0.80032,0.81381,0.87924,0.72177,0.53108,0.47161,0.78704,0.005149,0.005149,0.005149
198,151.762,0.43159,0.35814,0.78947,0.69812,0.74465,0.79454,0.62035,0.66391,0.72918,0.8005,0.00512425,0.00512425,0.00512425
199,152.489,0.44522,0.36664,0.78589,0.77912,0.77573,0.85369,0.712,0.49103,0.57607,0.78696,0.0050995,0.0050995,0.0050995
200,153.221,0.46715,0.38099,0.78857,0.7929,0.79635,0.87614,0.66259,0.72728,0.62643,0.80587,0.00507475,0.00507475,0.00507475
201,153.939,0.42505,0.34751,0.78281,0.89869,0.9033,0.93402,0.80894,0.41905,0.34644,0.77906,0.00505,0.00505,0.00505
202,154.642,0.40351,0.34832,0.78933,0.89742,0.9237,0.93975,0.80943,0.46237,0.33643,0.77878,0.00502525,0.00502525,0.00502525
203,155.364,0.42846,0.35853,0.78819,0.89762,0.91027,0.93217,0.80612,0.47708,0.36414,0.7803,0.0050005,0.0050005,0.0050005
204,156.098,0.502,0.37264,0.79372,0.90165,0.90587,0.93228,0.78906,0.44013,0.33114,0.77795,0.00497575,0.00497575,0.00497575
205,156.825,0.53942,0.38977,0.79365,0.89888,0.90175,0.93536,0.79792,0.55077,0.36909,0.78537,0.004951,0.004951,0.004951
206,157.554,0.45338,0.37272,0.78801,0.89831,0.93573,0.94728,0.68732,0.96178,0.44392,0.81576,0.00492625,0.00492625,0.00492625
207,158.314,0.48966,0.38994,0.78638,0.8849,0.92813,0.94046,0.67643,1.02109,0.4947,0.82432,0.0049015,0.0049015,0.0049015
208,159.044,0.46872,0.37782,0.78789,0.8995,0.92589,0.94589,0.80046,0.53135,0.33512,0.78307,0.00487675,0.00487675,0.00487675
209,159.771,0.47093,0.36727,0.78865,0.88414,0.85495,0.90968,0.77471,0.43715,0.38532,0.77607,0.004852,0.004852,0.004852
210,160.491,0.45117,0.37574,0.78565,0.8862,0.85049,0.90555,0.78843,0.40474,0.40748,0.77573,0.00482725,0.00482725,0.00482725
211,161.217,0.47072,0.38132,0.78866,0.81999,0.84162,0.8913,0.78135,0.42486,0.43978,0.78119,0.0048025,0.0048025,0.0048025
212,161.961,0.47332,0.38602,0.79019,0.74485,0.77348,0.83949,0.7153,0.49725,0.62961,0.79554,0.00477775,0.00477775,0.00477775
213,162.696,0.43047,0.37648,0.79036,0.87398,0.86862,0.91769,0.794,0.4423,0.41598,0.78426,0.004753,0.004753,0.004753
214,163.415,0.45281,0.3675,0.78635,0.87928,0.87534,0.91398,0.7752,0.45191,0.39862,0.77944,0.00472825,0.00472825,0.00472825
215,164.137,0.45589,0.39457,0.7892,0.89591,0.86364,0.90808,0.77514,0.45025,0.40449,0.77722,0.0047035,0.0047035,0.0047035
216,164.872,0.48407,0.38201,0.78885,0.84532,0.89642,0.89969,0.76059,0.51669,0.43737,0.78326,0.00467875,0.00467875,0.00467875
217,165.603,0.47494,0.41667,0.79061,0.84382,0.8571,0.8788,0.75325,0.45656,0.45326,0.78168,0.004654,0.004654,0.004654
218,166.325,0.43298,0.39035,0.79127,0.88741,0.89482,0.91843,0.79976,0.4208,0.3699,0.77966,0.00462925,0.00462925,0.00462925
219,167.057,0.47166,0.38804,0.78788,0.89237,0.89022,0.92663,0.80533,0.41852,0.33942,0.77669,0.0046045,0.0046045,0.0046045
220,167.79,0.43688,0.39217,0.78908,0.86048,0.88477,0.91146,0.73521,0.65647,0.46846,0.79066,0.00457975,0.00457975,0.00457975
221,168.515,0.44716,0.39174,0.78817,0.89658,0.91021,0.93156,0.80139,0.52726,0.38086,0.78441,0.004555,0.004555,0.004555
222,169.232,0.42383,0.36576,0.7892,0.89113,0.91968,0.93009,0.82542,0.42497,0.33933,0.77767,0.00453025,0.00453025,0.00453025
223,169.966,0.43994,0.38033,0.78845,0.85461,0.91209,0.91822,0.80807,0.38415,0.36394,0.7757,0.0045055,0.0045055,0.0045055
224,170.702,0.44767,0.38217,0.79054,0.89912,0.89178,0.93043,0.80426,0.43871,0.36189,0.7773,0.00448075,0.00448075,0.00448075
225,171.415,0.46255,0.38412,0.78788,0.87779,0.90336,0.93594,0.79963,0.48717,0.35981,0.77947,0.004456,0.004456,0.004456
226,172.138,0.44577,0.37379,0.78473,0.86268,0.89749,0.918,0.80868,0.41028,0.35794,0.77688,0.00443125,0.00443125,0.00443125
227,172.862,0.45136,0.37216,0.79073,0.83608,0.87198,0.8946,0.78522,0.38342,0.38291,0.7768,0.0044065,0.0044065,0.0044065
228,173.593,0.46122,0.37593,0.78901,0.86456,0.8726,0.89879,0.71997,0.6297,0.44187,0.78625,0.00438175,0.00438175,0.00438175
229,174.312,0.46623,0.37807,0.78562,0.85971,0.8895,0.91326,0.63046,0.98365,0.5038,0.81354,0.004357,0.004357,0.004357
230,175.038,0.47018,0.37656,0.78688,0.85938,0.89903,0.91691,0.64586,0.96455,0.49581,0.81505,0.00433225,0.00433225,0.00433225
231,175.764,0.44895,0.37689,0.79193,0.85105,0.9056,0.91964,0.71891,0.74219,0.42727,0.79663,0.0043075,0.0043075,0.0043075
232,176.498,0.43539,0.36601,0.7895,0.87964,0.92693,0.93773,0.82033,0.42747,0.32617,0.77694,0.00428275,0.00428275,0.00428275
233,177.211,0.40805,0.34741,0.78929,0.88165,0.92497,0.9417,0.83428,0.38511,0.30811,0.77465,0.004258,0.004258,0.004258
234,177.943,0.42404,0.35392,0.78946,0.91117,0.92029,0.94694,0.83492,0.40731,0.30403,0.77525,0.00423325,0.00423325,0.00423325
235,178.674,0.42348,0.34501,0.78463,0.92566,0.91695,0.94937,0.81195,0.51889,0.33214,0.77967,0.0042085,0.0042085,0.0042085
236,179.426,0.48178,0.37397,0.79344,0.88512,0.92758,0.94301,0.83715,0.3899,0.30534,0.7762,0.00418375,0.00418375,0.00418375
237,180.145,0.4323,0.36171,0.79003,0.9087,0.90688,0.93665,0.82814,0.38487,0.31387,0.77558,0.004159,0.004159,0.004159
238,180.865,0.38442,0.33334,0.78477,0.89766,0.89838,0.93162,0.8021,0.4613,0.3519,0.77893,0.00413425,0.00413425,0.00413425
239,181.584,0.431,0.35056,0.78722,0.8735,0.8812,0.92252,0.80184,0.4639,0.36708,0.77974,0.0041095,0.0041095,0.0041095
240,182.319,0.42507,0.35503,0.78778,0.82209,0.83271,0.89346,0.75832,0.44976,0.40993,0.77946,0.00408475,0.00408475,0.00408475
241,183.036,0.42838,0.35036,0.78774,0.86938,0.88266,0.92043,0.81067,0.38699,0.34927,0.77442,0.00406,0.00406,0.00406
242,183.754,0.44236,0.3582,0.78654,0.87878,0.90989,0.93232,0.78423,0.52148,0.35667,0.77898,0.00403525,0.00403525,0.00403525
243,184.476,0.47545,0.37067,0.79017,0.85269,0.89829,0.92513,0.75743,0.58468,0.38422,0.7821,0.0040105,0.0040105,0.0040105
244,185.205,0.42182,0.3471,0.78651,0.89465,0.84962,0.9099,0.78946,0.39893,0.36463,0.77982,0.00398575,0.00398575,0.00398575
245,185.959,0.5144,0.37112,0.80033,0.89287,0.8839,0.92296,0.78789,0.43134,0.35183,0.78129,0.003961,0.003961,0.003961
246,186.673,0.49633,0.36572,0.79009,0.91533,0.89325,0.93661,0.82951,0.38286,0.31702,0.77672,0.00393625,0.00393625,0.00393625
247,187.39,0.48621,0.37072,0.78967,0.9115,0.92229,0.94411,0.8241,0.43803,0.31512,0.77702,0.0039115,0.0039115,0.0039115
248,188.14,0.44695,0.35894,0.78846,0.89989,0.92096,0.94143,0.82703,0.38556,0.3244,0.77819,0.00388675,0.00388675,0.00388675
249,188.86,0.41666,0.34974,0.78513,0.8979,0.91838,0.93803,0.82879,0.38517,0.32957,0.77851,0.003862,0.003862,0.003862
250,189.572,0.43412,0.34884,0.78745,0.90444,0.9124,0.93708,0.83522,0.35716,0.31356,0.77482,0.00383725,0.00383725,0.00383725
251,190.315,0.40122,0.33315,0.78687,0.89142,0.91967,0.93886,0.84313,0.34726,0.30808,0.77286,0.0038125,0.0038125,0.0038125
252,191.059,0.39452,0.33805,0.78091,0.90949,0.87862,0.93048,0.80661,0.43904,0.3626,0.78039,0.00378775,0.00378775,0.00378775
253,191.779,0.44902,0.36102,0.78652,0.88577,0.90721,0.93458,0.82259,0.39406,0.33211,0.77607,0.003763,0.003763,0.003763
254,192.489,0.44252,0.3496,0.7884,0.90248,0.92378,0.94168,0.83303,0.37765,0.30113,0.77404,0.00373825,0.00373825,0.00373825
255,193.211,0.39418,0.34012,0.78298,0.90873,0.9174,0.94243,0.83846,0.38082,0.30405,0.77347,0.0037135,0.0037135,0.0037135
256,193.958,0.42041,0.34091,0.78906,0.91692,0.91134,0.94431,0.84547,0.3663,0.2931,0.77144,0.00368875,0.00368875,0.00368875
257,194.694,0.44022,0.34883,0.78675,0.95141,0.90238,0.9508,0.76312,0.65869,0.35839,0.78365,0.003664,0.003664,0.003664
258,195.412,0.47659,0.35318,0.78655,0.91942,0.91885,0.94996,0.7685,0.63511,0.35655,0.78211,0.00363925,0.00363925,0.00363925
259,196.133,0.44405,0.34723,0.7858,0.91458,0.91825,0.9469,0.83424,0.40428,0.30634,0.77203,0.0036145,0.0036145,0.0036145
260,196.878,0.4093,0.34218,0.78446,0.92419,0.91934,0.94502,0.84317,0.34439,0.29101,0.77104,0.00358975,0.00358975,0.00358975
261,197.598,0.40043,0.33351,0.78223,0.91642,0.91963,0.94485,0.84767,0.33454,0.29195,0.77046,0.003565,0.003565,0.003565
262,198.333,0.37962,0.32616,0.78273,0.89728,0.91918,0.94113,0.84528,0.3412,0.30123,0.77051,0.00354025,0.00354025,0.00354025
263,199.046,0.3863,0.3288,0.78123,0.87981,0.88533,0.92885,0.81105,0.39982,0.3541,0.7754,0.0035155,0.0035155,0.0035155
264,199.777,0.42218,0.3402,0.78309,0.79683,0.82035,0.87995,0.77974,0.40937,0.43449,0.77836,0.00349075,0.00349075,0.00349075
265,200.483,0.40213,0.33059,0.78316,0.80745,0.81425,0.8749,0.77692,0.40164,0.44063,0.77802,0.003466,0.003466,0.003466
266,201.193,0.39572,0.32734,0.78219,0.81353,0.81684,0.87684,0.75318,0.4708,0.46,0.78397,0.00344125,0.00344125,0.00344125
267,201.92,0.40751,0.33556,0.78171,0.83434,0.84218,0.89723,0.7275,0.56866,0.44406,0.78796,0.0034165,0.0034165,0.0034165
268,202.644,0.42387,0.33755,0.78772,0.90948,0.89026,0.93196,0.8236,0.37243,0.32281,0.77244,0.00339175,0.00339175,0.00339175
269,203.372,0.41121,0.33842,0.78799,0.91232,0.89778,0.9362,0.83836,0.37017,0.30915,0.77157,0.003367,0.003367,0.003367
270,204.093,0.37546,0.32137,0.78458,0.88438,0.87464,0.92418,0.82958,0.34847,0.33305,0.77254,0.00334225,0.00334225,0.00334225
271,204.804,0.37854,0.32219,0.78106,0.85127,0.83801,0.90452,0.79544,0.39486,0.39736,0.77649,0.0033175,0.0033175,0.0033175
272,205.535,0.37346,0.32174,0.77994,0.87856,0.84738,0.91227,0.81655,0.34962,0.35823,0.77189,0.00329275,0.00329275,0.00329275
273,206.255,0.36814,0.31827,0.78422,0.88623,0.86349,0.91831,0.80897,0.36624,0.35375,0.77221,0.003268,0.003268,0.003268
274,206.98,0.39563,0.33459,0.78405,0.91194,0.86758,0.92651,0.81289,0.37043,0.3309,0.77244,0.00324325,0.00324325,0.00324325
275,207.698,0.39248,0.32945,0.78216,0.90928,0.89446,0.93695,0.8414,0.32883,0.29757,0.77097,0.0032185,0.0032185,0.0032185
276,208.423,0.42071,0.33314,0.78518,0.92996,0.92245,0.95187,0.77262,0.64115,0.35745,0.78426,0.00319375,0.00319375,0.00319375
277,209.144,0.4466,0.34686,0.78418,0.93331,0.92347,0.9513,0.79595,0.57898,0.343,0.78173,0.003169,0.003169,0.003169
278,209.857,0.37434,0.32373,0.78332,0.9358,0.91986,0.94852,0.82969,0.47249,0.31177,0.77651,0.00314425,0.00314425,0.00314425
279,210.56,0.40666,0.33375,0.78158,0.9117,0.93086,0.94852,0.82946,0.46755,0.30855,0.77516,0.0031195,0.0031195,0.0031195
280,211.288,0.37373,0.31947,0.78223,0.91528,0.93249,0.95449,0.78845,0.57857,0.33455,0.77786,0.00309475,0.00309475,0.00309475
281,211.99,0.39821,0.32885,0.78565,0.91641,0.92704,0.95416,0.79223,0.5404,0.32442,0.77555,0.00307,0.00307,0.00307
282,212.705,0.39157,0.32633,0.77996,0.92565,0.92346,0.95169,0.83124,0.42108,0.30002,0.77109,0.00304525,0.00304525,0.00304525
283,213.423,0.40654,0.32829,0.78363,0.92817,0.92445,0.95112,0.84476,0.39851,0.29309,0.77161,0.0030205,0.0030205,0.0030205
284,214.142,0.36124,0.31053,0.78382,0.91324,0.93083,0.94832,0.85797,0.32579,0.28004,0.77125,0.00299575,0.00299575,0.00299575
285,214.87,0.37765,0.32426,0.78265,0.90438,0.9276,0.94762,0.85609,0.33369,0.29138,0.7731,0.002971,0.002971,0.002971
286,215.574,0.38576,0.31795,0.78443,0.91588,0.92189,0.94852,0.84978,0.35383,0.29124,0.77165,0.00294625,0.00294625,0.00294625
287,216.333,0.40511,0.32323,0.78695,0.93076,0.90981,0.94778,0.84725,0.36409,0.29761,0.77153,0.0029215,0.0029215,0.0029215
288,217.058,0.4116,0.33513,0.78559,0.9273,0.91786,0.94838,0.84892,0.34012,0.28075,0.76941,0.00289675,0.00289675,0.00289675
289,217.772,0.39513,0.32686,0.78069,0.93854,0.9158,0.95173,0.84616,0.3823,0.28983,0.77063,0.002872,0.002872,0.002872
290,218.477,0.38431,0.32423,0.7872,0.9238,0.92901,0.95102,0.85508,0.3734,0.29149,0.7708,0.00284725,0.00284725,0.00284725
291,219.203,0.36657,0.32011,0.78414,0.93586,0.92557,0.95051,0.85705,0.33318,0.27814,0.76912,0.0028225,0.0028225,0.0028225
292,219.945,0.38223,0.32426,0.78042,0.92411,0.92808,0.95074,0.85844,0.32669,0.27341,0.76878,0.00279775,0.00279775,0.00279775
293,220.663,0.36447,0.31244,0.7817,0.94319,0.91883,0.95082,0.85087,0.36271,0.27279,0.76937,0.002773,0.002773,0.002773
294,221.386,0.41631,0.33374,0.77911,0.93431,0.92226,0.95319,0.83399,0.44459,0.30434,0.7728,0.00274825,0.00274825,0.00274825
295,222.099,0.37535,0.32124,0.78271,0.92056,0.91837,0.94992,0.84323,0.41369,0.30899,0.77254,0.0027235,0.0027235,0.0027235
296,222.819,0.4398,0.34213,0.78795,0.93539,0.90518,0.94584,0.84246,0.33898,0.28757,0.76989,0.00269875,0.00269875,0.00269875
297,223.534,0.42216,0.33188,0.78329,0.92777,0.91417,0.94826,0.85223,0.34918,0.28681,0.76937,0.002674,0.002674,0.002674
298,224.256,0.38356,0.32177,0.7828,0.91848,0.93062,0.95241,0.83531,0.44354,0.30417,0.77169,0.00264925,0.00264925,0.00264925
299,224.974,0.36128,0.31356,0.78511,0.91271,0.93428,0.9521,0.81948,0.49976,0.31558,0.77457,0.0026245,0.0026245,0.0026245
300,225.704,0.39616,0.32562,0.78296,0.89924,0.92973,0.94439,0.84852,0.36817,0.29043,0.76965,0.00259975,0.00259975,0.00259975
301,226.422,0.38973,0.32612,0.78429,0.89409,0.92896,0.94306,0.84736,0.35511,0.28592,0.76903,0.002575,0.002575,0.002575
302,227.148,0.38693,0.32084,0.77793,0.88888,0.93048,0.94226,0.82627,0.43105,0.30818,0.77189,0.00255025,0.00255025,0.00255025
303,227.873,0.38851,0.31831,0.78352,0.89464,0.92628,0.94142,0.82214,0.43867,0.31514,0.77269,0.0025255,0.0025255,0.0025255
304,228.631,0.36784,0.31729,0.78312,0.90875,0.93011,0.94171,0.85408,0.32792,0.27793,0.76914,0.00250075,0.00250075,0.00250075
305,229.345,0.36708,0.30833,0.78359,0.89491,0.92684,0.93722,0.84866,0.34719,0.29137,0.76961,0.002476,0.002476,0.002476
306,230.062,0.36505,0.31149,0.78269,0.88463,0.92876,0.936,0.83141,0.39458,0.30409,0.7704,0.00245125,0.00245125,0.00245125
307,230.784,0.36089,0.31182,0.78304,0.90473,0.93141,0.94447,0.8347,0.39867,0.29559,0.77005,0.0024265,0.0024265,0.0024265
308,231.514,0.37319,0.31227,0.77948,0.88436,0.8654,0.92751,0.83202,0.36906,0.34343,0.77054,0.00240175,0.00240175,0.00240175
309,232.233,0.39471,0.32174,0.7836,0.82403,0.72887,0.83131,0.73016,0.38949,0.48761,0.77411,0.002377,0.002377,0.002377
310,232.997,0.38593,0.32083,0.78158,0.80446,0.66224,0.77539,0.67076,0.42422,0.59179,0.77711,0.00235225,0.00235225,0.00235225
311,233.709,0.35755,0.31326,0.78057,0.79376,0.68511,0.80507,0.70258,0.40012,0.54718,0.77516,0.0023275,0.0023275,0.0023275
312,234.426,0.35964,0.30524,0.78037,0.90061,0.86924,0.93145,0.81399,0.38726,0.33584,0.77281,0.00230275,0.00230275,0.00230275
313,235.145,0.40529,0.32515,0.78514,0.91807,0.91583,0.94202,0.84221,0.34287,0.29999,0.77051,0.002278,0.002278,0.002278
314,235.869,0.37312,0.31791,0.78071,0.92488,0.91999,0.94407,0.85273,0.33101,0.29213,0.76874,0.00225325,0.00225325,0.00225325
315,236.627,0.3955,0.32023,0.78193,0.91327,0.91918,0.9423,0.84426,0.35687,0.30199,0.76966,0.0022285,0.0022285,0.0022285
316,237.347,0.34821,0.30476,0.7824,0.92003,0.90205,0.94041,0.84937,0.32664,0.30173,0.77022,0.00220375,0.00220375,0.00220375
317,238.071,0.35377,0.30578,0.77985,0.8962,0.90622,0.93754,0.84092,0.33956,0.31042,0.77177,0.002179,0.002179,0.002179
318,238.788,0.36974,0.31655,0.7828,0.89941,0.87777,0.93394,0.83856,0.34171,0.32167,0.77197,0.00215425,0.00215425,0.00215425
319,239.529,0.37218,0.31894,0.77754,0.8797,0.86999,0.92796,0.83077,0.3487,0.33792,0.77233,0.0021295,0.0021295,0.0021295
320,240.269,0.3672,0.31036,0.78088,0.87976,0.86592,0.92405,0.77841,0.46565,0.36856,0.77865,0.00210475,0.00210475,0.00210475
321,240.995,0.44516,0.33386,0.78894,0.89283,0.87413,0.9234,0.76518,0.49106,0.37384,0.77883,0.00208,0.00208,0.00208
322,241.715,0.41643,0.33448,0.77975,0.8997,0.89558,0.92656,0.8052,0.3907,0.33535,0.77289,0.00205525,0.00205525,0.00205525
323,242.418,0.39252,0.32762,0.7816,0.91596,0.90519,0.93636,0.84366,0.34046,0.30347,0.77016,0.0020305,0.0020305,0.0020305
324,243.147,0.42682,0.33841,0.78403,0.90935,0.8942,0.93617,0.84082,0.34874,0.33013,0.77206,0.00200575,0.00200575,0.00200575
325,243.868,0.37268,0.31856,0.78189,0.84811,0.86005,0.92378,0.76333,0.53175,0.44198,0.78616,0.001981,0.001981,0.001981
326,244.582,0.389,0.3204,0.78728,0.85125,0.81487,0.91194,0.70088,0.70097,0.51417,0.79985,0.00195625,0.00195625,0.00195625
327,245.307,0.42469,0.32888,0.78589,0.85288,0.83557,0.91586,0.72279,0.64104,0.47373,0.79453,0.0019315,0.0019315,0.0019315
328,246.056,0.33545,0.29603,0.77849,0.90214,0.92755,0.93826,0.84874,0.32947,0.28641,0.76902,0.00190675,0.00190675,0.00190675
329,246.776,0.36183,0.30581,0.77855,0.89205,0.92287,0.93566,0.84986,0.3254,0.2799,0.76855,0.001882,0.001882,0.001882
330,247.494,0.34641,0.29793,0.78379,0.91591,0.90075,0.93171,0.8461,0.30763,0.28165,0.76844,0.00185725,0.00185725,0.00185725
331,248.218,0.3521,0.30035,0.7806,0.92159,0.89974,0.93292,0.84407,0.31518,0.28907,0.76871,0.0018325,0.0018325,0.0018325
332,248.958,0.36479,0.3003,0.78333,0.93562,0.9197,0.94589,0.83175,0.43301,0.30182,0.7715,0.00180775,0.00180775,0.00180775
333,249.694,0.34731,0.30081,0.77923,0.93166,0.92161,0.94925,0.77585,0.64059,0.34555,0.78088,0.001783,0.001783,0.001783
334,250.414,0.40151,0.32072,0.77988,0.92357,0.92801,0.94991,0.76836,0.68747,0.35361,0.78514,0.00175825,0.00175825,0.00175825
335,251.141,0.37396,0.30973,0.77941,0.92704,0.91888,0.94758,0.81467,0.53739,0.31315,0.77788,0.0017335,0.0017335,0.0017335
336,251.872,0.35872,0.2965,0.78086,0.9107,0.92234,0.94248,0.85562,0.33372,0.26552,0.76809,0.00170875,0.00170875,0.00170875
337,252.586,0.38674,0.31377,0.78006,0.92416,0.90891,0.94228,0.85291,0.34849,0.27311,0.76775,0.001684,0.001684,0.001684
338,253.316,0.3479,0.29824,0.78175,0.94176,0.90529,0.94518,0.83773,0.40315,0.28774,0.76895,0.00165925,0.00165925,0.00165925
339,254.033,0.36118,0.30094,0.78184,0.94468,0.90606,0.94544,0.82708,0.43427,0.29445,0.77029,0.0016345,0.0016345,0.0016345
340,254.754,0.38024,0.30889,0.7785,0.90818,0.92853,0.94378,0.8539,0.33892,0.27254,0.76706,0.00160975,0.00160975,0.00160975
341,255.471,0.38487,0.31345,0.78308,0.91718,0.92846,0.94393,0.8621,0.30394,0.26584,0.76631,0.001585,0.001585,0.001585
342,256.263,0.40822,0.32119,0.78072,0.92208,0.92981,0.94615,0.86198,0.30779,0.26309,0.76658,0.00156025,0.00156025,0.00156025
343,256.98,0.35939,0.30214,0.77832,0.9236,0.9315,0.9509,0.84637,0.39223,0.27986,0.76954,0.0015355,0.0015355,0.0015355
344,257.706,0.33505,0.2916,0.78339,0.92505,0.93785,0.9535,0.81148,0.51655,0.30932,0.77429,0.00151075,0.00151075,0.00151075
345,258.424,0.34257,0.2976,0.78127,0.91926,0.9345,0.95108,0.83366,0.43139,0.29092,0.77072,0.001486,0.001486,0.001486
346,259.138,0.35794,0.30486,0.77808,0.92367,0.9315,0.94826,0.85538,0.34619,0.27233,0.76714,0.00146125,0.00146125,0.00146125
347,259.907,0.34041,0.29318,0.7783,0.91906,0.93238,0.94677,0.86611,0.29073,0.25946,0.76581,0.0014365,0.0014365,0.0014365
348,260.659,0.35723,0.29996,0.78162,0.91396,0.92871,0.94564,0.84584,0.34593,0.27295,0.7679,0.00141175,0.00141175,0.00141175
349,261.437,0.36455,0.29878,0.78024,0.91287,0.92686,0.94653,0.84741,0.35805,0.27741,0.76821,0.001387,0.001387,0.001387
350,262.154,0.35956,0.29765,0.78098,0.9085,0.91903,0.94653,0.85744,0.33068,0.2738,0.76763,0.00136225,0.00136225,0.00136225
351,262.872,0.36086,0.30562,0.77789,0.89727,0.91174,0.94437,0.86401,0.29522,0.2707,0.76691,0.0013375,0.0013375,0.0013375
352,263.603,0.34984,0.29193,0.78114,0.90423,0.9014,0.94335,0.86046,0.29259,0.27039,0.76669,0.00131275,0.00131275,0.00131275
353,264.328,0.32931,0.28031,0.77962,0.93167,0.88999,0.94472,0.85574,0.30085,0.26895,0.76662,0.001288,0.001288,0.001288
354,265.051,0.32703,0.28613,0.778,0.93257,0.89681,0.94622,0.8565,0.30828,0.26755,0.76677,0.00126325,0.00126325,0.00126325
355,265.772,0.34725,0.28979,0.77935,0.91629,0.91487,0.94881,0.8592,0.32002,0.26669,0.76713,0.0012385,0.0012385,0.0012385
356,266.509,0.34954,0.29927,0.7828,0.91643,0.92927,0.9499,0.86462,0.31386,0.26065,0.76729,0.00121375,0.00121375,0.00121375
357,267.233,0.35142,0.302,0.7762,0.91787,0.93177,0.94905,0.86042,0.33915,0.26495,0.76835,0.001189,0.001189,0.001189
358,267.938,0.31967,0.28259,0.78267,0.92084,0.92962,0.95073,0.86137,0.33726,0.26316,0.76835,0.00116425,0.00116425,0.00116425
359,268.64,0.34356,0.29444,0.77899,0.91588,0.9392,0.95087,0.86073,0.33335,0.25902,0.76799,0.0011395,0.0011395,0.0011395
360,269.376,0.33447,0.29301,0.7777,0.94071,0.90519,0.94811,0.86411,0.31951,0.25962,0.76716,0.00111475,0.00111475,0.00111475
361,270.098,0.35166,0.29551,0.78411,0.93949,0.91042,0.94658,0.86642,0.29492,0.25292,0.7662,0.00109,0.00109,0.00109
362,270.83,0.34283,0.28521,0.77808,0.94246,0.90571,0.94674,0.8634,0.30069,0.25424,0.76607,0.00106525,0.00106525,0.00106525
363,271.542,0.32337,0.27728,0.77927,0.94567,0.90258,0.94793,0.86225,0.32237,0.26108,0.76673,0.0010405,0.0010405,0.0010405
364,272.28,0.34552,0.29493,0.77783,0.93475,0.91591,0.95257,0.85114,0.40549,0.27821,0.77018,0.00101575,0.00101575,0.00101575
365,273.003,0.34169,0.28537,0.7806,0.93654,0.91996,0.95235,0.8533,0.3848,0.26935,0.76922,0.000991,0.000991,0.000991
366,273.736,0.3377,0.28987,0.77909,0.93622,0.91843,0.95133,0.86485,0.32265,0.25715,0.76714,0.00096625,0.00096625,0.00096625
367,274.459,0.32848,0.28706,0.78101,0.93802,0.9179,0.94859,0.86446,0.29699,0.25071,0.76637,0.0009415,0.0009415,0.0009415
368,275.203,0.34045,0.28893,0.77917,0.9263,0.91707,0.94528,0.86187,0.3018,0.25238,0.76635,0.00091675,0.00091675,0.00091675
369,275.932,0.32243,0.28244,0.7773,0.92521,0.91666,0.94478,0.86187,0.32168,0.25729,0.76653,0.000892,0.000892,0.000892
370,276.646,0.34305,0.28495,0.78013,0.92115,0.9219,0.94714,0.86069,0.33545,0.26302,0.76684,0.00086725,0.00086725,0.00086725
371,277.365,0.3342,0.28569,0.77792,0.9237,0.92138,0.94741,0.86083,0.31847,0.25917,0.76665,0.0008425,0.0008425,0.0008425
372,278.106,0.32465,0.27993,0.78104,0.92734,0.9126,0.94766,0.86645,0.28597,0.25375,0.76562,0.00081775,0.00081775,0.00081775
373,278.841,0.34469,0.28741,0.78161,0.92064,0.93196,0.94868,0.86741,0.29447,0.252,0.7657,0.000793,0.000793,0.000793
374,279.575,0.30665,0.26858,0.77828,0.92509,0.93046,0.95173,0.86786,0.32064,0.25552,0.76657,0.00076825,0.00076825,0.00076825
375,280.316,0.32446,0.27902,0.77751,0.93368,0.92616,0.95236,0.86421,0.34512,0.26094,0.76733,0.0007435,0.0007435,0.0007435
